NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 7 Coverage,Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 15:18:27, AT&T, AT&T, GPRS,In,34.898197,-119.622227,359691000000000, Phone,132.916,172.653,141.992,0,64.52,114.116,71.729,0,10.151,0,1,10.645,0,1,9.702,0,1,16.079,0,1,15.604,0,1,14.8,0,1,10.174,0,5,17.037,0,5,2216,2294,2066,1519,2940,2959,2990,3173
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:21:01, AT&T, AT&T, GPRS,In,35.108865,-120.08127,359691000000000, Phone,249.199,328.644,289.897,0,187.273,2201.77,547.993,10,24.611,0,1,26.664,0,1,15.846,0,1,12.161,0,1,31.77,0,1,24.76,3.9,1,17.634,0,5,16.909,0.4,5,153,57.8,163.2,143.2,184.1,67.3,178.9,80.9
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:44:58, Sprint, , NA,Out,35.03463,-119.876858, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:21:30, sprint, , 1xRTT,Out,35.034633,-119.876858, A100001BAA3CB5, Phone,557.861,618.866,586.267,0,519.074,528.289,523.477,0,16.759,0,1,17.307,0,1,15.385,0,1,20.585,0,1,18.248,0,1,22.681,0,1,9.653,0,5,24.815,0,5,214.1,111.3,226.5,97.7,232.1,93.5,208.2,116.7
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:30:14, T-Mobile, , NA,Out,35.03464,-119.876867, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:21:13, T-Mobile, T-Mobile, EDGE,Out,35.034633,-119.622227,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:22:10, Verizon, , NA,In,35.034647,-119.876867, WBBDTest7, Netbook,126,174,149,0,50,69,60,0,11.05,0,1,12.792,0,1,8.559,0,1,13.158,0,1,13.023,0,1,11.978,0,1,8.022,0,5,12.832,0,5,17860,22332,12082,9978,17508,21799,11041,11264
35.034647,-119.8769,Tester 7,2023,Rural, 04/11/2013, 14:29:13, Verizon, Verizon, LTE,In,35.034733,-119.876811,99000000000000, Phone,125.252,295.526,157.972,0,60.936,403.623,98.456,0,11.369,0,1,12.078,0,1,12.44,0,1,14.993,0,1,9.462,0,1,10.214,0,1,16.859,0,5,14.714,0,5,10348,20273,1628,15400,7030,21401,0,0
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:29:01, AT&T, , NA,In,35.4685,-115.270218, WBBDTest8, Netbook,154,172,159,0,87,115,94,0,6.298,0,1,11.422,0,1,7.044,0,1,9.362,0,1,12.108,0,1,10.328,0,1,9.855,0,5,12.836,0,5,2167,3974,2435,3382,1108,3447,2029,2817
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:51:41, AT&T, , NA,In,35.468525,-115.270242, WBBDTest8, Netbook,153,296,171,0,84,110,92,0,14.476,0,1,8.409,0,1,7.267,0,1,9.449,0,1,14.179,0,1,10.502,0,1,8.004,0,5,8.108,0,5,2493,2669,2159,2978,2221,3136,2977,3095
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:23:19, AT&T, AT&T, HSPA,In,35.46847658,-115.2702489,359691000000000, Phone,154.708,204.151,172.232,0,83.687,106.639,93.209,0,7.047,0,1,6.219,0,1,7.333,0,1,9.949,0,1,12.719,0,1,9.18,0,1,6.405,0,5,11.919,0,5,1029,3225,1194,2798,1770,2907,1254,2443
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:43:13, Sprint, , NA,Out,35.468537,-115.270252, WBBDTest8, Netbook,445,677,492,10,387,680,475,0,23.406,5.9,1,12.37,3.9,1,19.678,7.8,1,27.99,2,1,20.604,3.9,1,25.659,9.8,1,21.287,11,5,21.745,8,5,275.6,116.6,165.8,106.5,218.8,109.9,242.1,112.8
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:22:46, sprint, Sprint, EVDO,Out,35.4685396,-115.2702284, A100001BAA3FC1, Phone,552.033,1141.48,648.962,0,487.67,668.762,558.233,0,17.512,7.8,1,12.004,2,1,14.768,7.8,1,27.028,2,1,25.415,9.8,1,12.493,5.9,1,23.804,5.2,5,26.036,9.2,5,99.6,48.5,229.7,111.5,249.5,90.9,231.3,79.1
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:33:38, T-Mobile, , NA,Out,35.468497,-115.270217, WBBDTest8, Netbook,258,2833,674,10,216,1431,545,10,78.038,0,1,43.575,0,1,39.652,0,1,53.805,0,1,46.979,0,1,60.979,0,1,114.541,0,5,68.304,0,5,126.9,0,0,0,122.1,0,0,0
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:22:13, T-Mobile, , UNKNOWN,Out,35.33040047,-115.2642202,359605000000000, Phone,255.066,894.562,408.972,0,194.763,887.207,287.158,0,15.525,0,1,39.339,0,1,19.047,0,1,37.583,0,1,52.649,0,1,35.125,0,1,25.084,0,5,23.208,0,5,146.3,0,152,0,148.2,0,136.9,0
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:21:20, Verizon, , NA,In,35.468477,-115.270227, WBBDTest8, Netbook,156,370,201,0,97,193,125,0,11.633,0,1,14.517,0,1,13.505,0,1,17.721,0,1,18.412,0,1,18.003,0,1,11.549,0,5,14.683,0,5,971,1173,742,1103,820,1188,982,1128
35.46838,-115.2702,Tester 8,2024,Rural, 04/16/2013, 17:26:06, Verizon, Verizon, EHRPD,In,35.468292,-115.270437,99000000000000, Phone,155.014,237.68,190.222,0,118.389,380.497,176.727,0,13.39,0,1,21.843,0,1,16.257,0,1,15.758,0,1,14.919,0,1,17.934,0,1,15.046,0,5,10.264,0,5,911,760,956,551,957,927,934,689
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:24:03, AT&T, , NA,Out,35.388737,-119.921432, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:10:36, AT&T, , UNKNOWN,Out,35.388737,-119.921456,359691000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:32:21, Sprint, , NA,Out,35.388733,-119.921435, WBBDTest7, Netbook,493,950,584,0,1400,2775,1958,50,34.477,0,1,29.081,0,1,27.363,0,1, NA, NA,1,22.492,0,1,20.665,0,1,19.23,0,5,27.987,0,5,162.3,67.6,0,0,248.7,54.1,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:11:07, sprint, , 1xRTT,Out,35.388748,-119.921307, A100001BAA3CB5, Phone, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5,209.2,58.8,212.9,42.8,0,0,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:14:57, T-Mobile, , NA,Out,35.388748,-119.92143, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:16:38, T-Mobile, T-Mobile, EDGE,Out,35.388748,-119.921307,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:17:15, Verizon, , NA,In,35.388745,-119.921432, WBBDTest7, Netbook,125,191,139,0,44,102,67,0,12.884,0,1,9.682,0,1,8.744,0,1,14.359,0,1,16.244,0,1,11.845,0,1,9.684,0,5,17.312,0,5,2966,10803,4659,9774,5968,12452,4784,8064
35.37377617,-120.0942,Tester 7,2025,Rural, 04/11/2013, 10:10:58, Verizon, Verizon, LTE,In,35.388871,-119.921307,99000000000000, Phone,124.814,197.948,150.771,0,63.184,79.892,67.488,0,7.238,0,1,4.734,0,1,21.101,0,1,12.292,0,1,15.617,0,1,13.832,0,1,10.386,0,5,17.615,0,5,4948,3899,4876,4418,5120,4238,4232,4127
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:41:50, AT&T, , NA,Out,41.353543,-120.936667, WBBDTest3, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:31:52, AT&T, , UNKNOWN,Out,41.35340057,-120.9366752,359691000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:31:49, Sprint, , NA,Out,41.353483,-120.936633, WBBDTest3, Netbook,536,793,588,0,487,515,498,0,10.99,0,1,12.553,0,1,9.36,0,1,14.491,0,1,59.963,0,1,11.022,0,1,10.852,0,5,8.592,0,5,277.1,91.5,259.3,91,231.3,104.6,221,95.8
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:38:24, sprint, , 1xRTT,Out,41.35350466,-120.9367007, A100001BAA3D36, Phone,641.144,669.494,656.833,10,657.44,686.859,674.752,0,7.895,0,1,6.06,0,1,5.697,0,1,12.679,0,1,13.834,0,1,14.308,0,1,9.366,0,5,11.625,0,5,207.5,115.5,229.7,93.3,208.1,94.2,205.5,112.9
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:40:02, T-Mobile, , NA,Out,41.353553,-120.936687, WBBDTest3, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:32:17, T-Mobile, T-Mobile, EDGE,Out,41.353565,-120.936648,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:44:17, Verizon, , NA,In,41.353565,-120.936648, WBBDTest3, Netbook,154,210,174,0,85,253,119,0,10.373,0,1,11.582,0,1,12.218,0,1,14.563,0,1,15.006,0,1,12.714,0,1,9.073,0,5,15.579,0,5,769,1246,829,1134,810.6,983,876,852
41.3535105,-120.9366,Tester 3,2026,Rural, 04/15/2013, 15:30:57, Verizon, Verizon, EHRPD,In,41.353565,-120.936648,99000000000000, Phone,642.306,743.347,666.425,0,83.484,142.091,110.599,0,13.249,0,1,15.671,0,1,12.465,0,1,169.601,0,1,19.163,0,1,16.905,0,1,11.618,0,5,15.106,0,5,147.2,96.5,178.2,95.2,206.8,81.6,0,0
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:15:59, AT&T, , NA,In,33.490913,-114.755535, WBBDTest10, Netbook,175,226,187,0,100,149,114,0,12.58,0,1,12.249,0,1,13.094,0,1,11.731,0,1,10.688,0,1,8.695,0,1,10.851,0,5,18.976,0,5,1116,2961,1175,4005,1133,4196,984,4151
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:12:02, AT&T, AT&T, HSPAP,In,33.49089356,-114.755549,359691000000000, Phone,174.363,241.874,209.021,0,124.554,4099.802,1172.122,0,20.511,0,1,18.626,0,1,16.055,0,1,20.981,0,1,30.796,2,1,72.544,0,1,71.774,0,5, NA, NA,5,593,2723,218.7,1555,113.7,1226,89.2,0
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:34:41, Sprint, , NA,In,33.490912,-114.75553, WBBDTest10, Netbook,235,647,303,0,86,236,114,0,13.325,0,1,20.401,0,1,15.284,0,1,13.354,0,1,15.575,0,1,12.382,0,1,12.109,0,5,19.027,0,5,598.5,181.3,655,212,615,126.8,591.7,330.6
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:12:23, sprint, , EVDO,In,33.49090671,-114.755535, A100001BAA3FA3, Phone,256.257,377.716,295.269,0,194.672,637.909,262.457,0,51.593,0,1,49.326,0,1,41.999,5.9,1,53.306,0,1,40.793,0,1,52.651,0,1,100.919,13,5,109.726,16,5,98.4,62.9,113.9,68.5,247.2,295.2,213.3,159.2
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:22:50, T-Mobile, , NA,Out,33.490915,-114.755535, WBBDTest10, Netbook,268,791,509,0,207,2468,620,0,62.92,0,1,63.058,0,1,348.243,0,1,124.959,0,1,129.456,0,1,76.31,0,1,60.518,0,5,67.891,0,5,0,0,0,0,0,0,0,0
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:12:16, T-Mobile, T-Mobile, EDGE,Out,33.49090671,-114.7555359,359605000000000, Phone,297.882,1417.694,685.028,0,179.871,1488.25,647.341,0,22.734,0,1,61.504,0,1,98.949,0,1,29.058,0,1,18.676,0,1,124.433,0,1,39.744,0,5,29.728,0,5,155.7,8.3,134.3,0,155.7,0,141.8,0
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:12:27, Verizon, , NA,In,33.490903,-114.755555, WBBDTest10, Netbook,112,141,124,0,57,83,63,0,9.923,0,1,7.089,0,1,10.2,0,1,12.061,0,1,13.645,0,1,12.896,0,1,12.646,0,5,33.108,0,5,407.6,4477.5,529.5,3378,565.7,3339,499.8,2734
33.4908802,-114.7555,Tester 10,2027,Rural, 04/16/2013, 15:16:21, Verizon, Verizon, LTE,In,33.49090671,-114.755535,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:28:19, AT&T, , NA,In,35.135463,-116.796518, WBBDTest8, Netbook,135,222,154,0,65,115,78,0,7.564,0,1,20.226,0,1,17.321,0,1,19.169,0,1,27.488,0,1,24.301,2,1,12.714,0,5,14.642,0,5,1297,7910,1083,8139,1308,10819,1284,7828
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:16:36, AT&T, AT&T, HSPAP,In,35.13539348,-116.796555,359691000000000, Phone,147.23,212.879,167.59,0,60.705,88.051,83,0,14.002,0,1,17.354,0,1,17.176,0,1,18.717,0,1,7.907,0,1,16.189,0,1,16.389,0,5,15.743,0,5,1205,124.2,1206,7688,1194,7517,994,972
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:31:58, Sprint, , NA,In,35.135457,-116.796515, WBBDTest8, Netbook,567,567,567,90,516,3875,1697,30,10.214,0,1, NA, NA,1, NA, NA,1,9.769,0,1,12.47,0,1,14.871,0,1,12.165,0,5,7.931,0,5,0,0,0,0,0,0,0,0
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:16:37, sprint, , 1xRTT,In,35.13551116,-116.7965502, A100001BAA3FC1, Phone,694.824,1705.292,1138.343,2, NA, NA, NA,100,15.166,0,1,10.553,0,1,17.402,0,1,17.479,0,1,17.935,2,1,16.046,0,1, NA, NA,5, NA, NA,5,239.4,32.2,0,0,0,0,0,0
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:21:31, T-Mobile, , NA,Out,35.13546,-116.79652, WBBDTest8, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:16:08, T-Mobile, , UNKNOWN,Out,35.15651822,-116.7647338,359605000000000, Phone,219.452,467.469,353.402,0,218.262,410.034,340.689,0,17.589,0,1,37.2,0,1,59.152,0,1,57.366,0,1,14.179,0,1,60.5,0,1,31.934,0,5, NA, NA,5,125.7,0,146,0,123.8,0,129.7,0
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:24:19, Verizon, , NA,In,35.135457,-116.79651, WBBDTest8, Netbook,114,212,138,0,46,56,51,0,12.279,0,1,10.852,0,1,12.2,0,1,17.136,0,1,14.006,2,1,13.004,0,1,18.467,0,5,27.804,1.2,5,1209,5169,1072,4934,1093,5342,1027,4394
35.135449,-116.7964,Tester 8,2028,Rural, 04/19/2013, 09:17:48, Verizon, Verizon, 1xRTT,In,35.13539348,-116.796555,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:28:17, AT&T, , NA,In,34.710357,-115.677885, WBBDTest9, Netbook,129,186,147,0,59,113,77,0,20.125,0,1,18.575,0,1,18.071,0,1,34.377,0,1,12.899,0,1,13.157,0,1,6.416,0,5,13.815,0,5,2947,3332,2893,3960,2498,3746,3273,3633
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:32:57, AT&T, AT&T, UMTS,In,34.710361,-115.677854,351873000000000, Phone,158.706,267.389,194.161,0,69.739,133.863,102.209,0,8.222,0,1,5.719,0,1,7.195,0,1,37.824,0,1,34.772,0,1,20.172,0,1,16.393,0,5,17.436,0,5,1201,3974,1196,3861,1214,3856,1195,3513
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:41:35, Sprint, , NA,In,34.710368,-115.677877, WBBDTest9, Netbook,138,164,148,0,78,103,90,0,12.532,0,1,13.455,0,1,10.743,0,1,9.565,0,1,15.894,0,1,17.088,0,1,20.44,0,5,18.593,0,5,1101.9,884,1028,1144,1091,1197,1027,1094
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:27:52, sprint, Sprint, EVDO,In,34.7103703,-115.6779027, A100001BAA3FB1, Phone,169.647,258.026,205.078,0,333.71,642.944,489.685,0,13.882,0,1,23.624,0,1,22.456,0,1,31.271,0,1,39.272,0,1,25.39,0,1,23.051,0,5,22.563,0,5,780,1133,688,838,680,821,676,1078
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:46:14, T-Mobile, , NA,Out,34.710367,-115.677875, WBBDTest9, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:28:21, T-Mobile, T-Mobile, EDGE,Out,34.91147161,-115.4232001,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:33:55, Verizon, , NA,In,34.710358,-115.67788, WBBDTest9, Netbook,188,284,236,0,97,316,157,0, NA, NA,1,12.948,0,1,10.572,0,1,16.898,0,1, NA, NA,1,19.289,0,1,15.306,0,5,19.562,0,5,1045,1106,964,654,972,724,1026,572
34.72731225,-115.8298,Tester 9,2029,Rural, 04/25/2013, 15:27:30, Verizon, Verizon, EHRPD,In,34.91147161,-115.4232001,99000000000000, Phone,187.128,295.311,232.912,0,118.859,510.581,194.076,0,15.752,0,1,14.678,0,1,12.784,0,1,15.858,0,1,19.832,0,1,15.736,0,1,15.258,0,5,39.262,0,5,951,974,973,894,975,1064,745,1037
35.45812467,-120.3333,Tester 9,2030,Rural, 04/10/2013, 13:46:34, AT&T, , UNKNOWN,Out,35.45816553,-120.3333107,351873000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.45812467,-120.3333,Tester 9,2030,Rural, 04/10/2013, 13:38:48, sprint, , UNKNOWN,Out,35.45816553,-120.3333107, A100001BAA3FB1, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.45812467,-120.3333,Tester 9,2030,Rural, 04/10/2013, 13:38:30, T-Mobile, , UNKNOWN,Out,35.45816553,-120.3333107,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.45812467,-120.3333,Tester 9,2030,Rural, 04/10/2013, 13:39:42, Verizon, , UNKNOWN,In,35.45816553,-120.3333107,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:16:20, AT&T, , NA,In,34.803727,-116.557348, WBBDTest9, Netbook,139,205,157,0,76,135,103,0,13.084,0,1,15.899,0,1,12.529,2,1,15.19,0,1,20.531,0,1,14.57,0,1,13.385,0,5,20.885,0,5,764,3024,1088,4710,1104,3684,733,1899
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:20:42, AT&T, AT&T, UMTS,In,34.803742,-116.557369,351873000000000, Phone,152.297,225.607,184.273,0,78.041,139.234,110.596,0,36.573,0,1,27.711,0,1,9.042,0,1,10.878,0,1,14.33,0,1,15.79,0,1,16.691,0,5,13.893,0,5,1145,4712,1174,3661,1038,5642,1027,2177
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:27:00, Sprint, , NA,In,34.803733,-116.557342, WBBDTest9, Netbook,359,2002,573,0,288,2460,537,0,24.904,0,1,22.188,0,1,15.361,0,1,24.641,0,1,22.79,0,1,23.224,2,1,23.073,0,5,13.17,0,5,0,0,0,0,0,0,0,0
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:11:52, sprint, Sprint, 1xRTT,In,34.803743,-116.557388, A100001BAA3FB1, Phone, NA, NA, NA,100,521.179,5504.211,2079.159,10,18.267,0,1,29.402,0,1,23.522,3.9,1,14.669,0,1,28.29,0,1,22.753,2,1,135.438,0,5,118.641,37,5,0,0,0,0,0,0,0,0
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:39:12, T-Mobile, , NA,Out,34.803737,-116.55734, WBBDTest9, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:11:29, T-Mobile, T-Mobile, EDGE,Out,34.80375,-116.557365,359605000000000, Phone, NA, NA, NA,100,197.052,1086.426,533.859,0,99.328,0,1,103.583,0,1, NA, NA,1,104.358,0,1,135.616,0,1,79.237,0,1,90.144,0,5,81.976,0,5,0,0,0,0,0,0,0,0
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:21:36, Verizon, , NA,In,34.803723,-116.557347, WBBDTest9, Netbook,108,148,117,0,41,113,58,0,13.778,0,1,12.264,0,1,11.271,2,1,15.48,0,1,15.339,0,1,16.247,0,1,12.567,0,5,13.818,1.2,5,4580,14240,4541,10430,3988,12864,3870,9660
34.8037855,-116.5574,Tester 9,2031,Rural, 04/23/2013, 13:12:39, Verizon, Verizon, LTE,In,34.803853,-116.557545,99000000000000, Phone,111.885,526.793,169.872,0,47.771,201.002,81.571,0,39.794,0,1,18.049,0,1,102.055,0,1,24.87,0,1,29.1,0,1,14.661,0,1,14.64,0,5,26.352,0,5,1109,7089,3185,5535,1802,9394,3237,8727
35.19091767,-120.4581,Tester 9,2032,Rural, 04/10/2013, 09:04:18, AT&T, AT&T, EDGE,Out,35.876443,-119.672808,351873000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.19091767,-120.4581,Tester 9,2032,Rural, 04/10/2013, 09:04:30, sprint, , UNKNOWN,Out,35.876443,-119.672808, A100001BAA3FB1, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.19091767,-120.4581,Tester 9,2032,Rural, 04/10/2013, 09:03:57, T-Mobile, , UNKNOWN,In,35.876443,-119.672808,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.19091767,-120.4581,Tester 9,2032,Rural, 04/10/2013, 09:11:10, Verizon, Verizon, 1xRTT,Out,35.876443,-119.672808,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.876403,-119.6728,Tester 7,2033,Rural, 04/08/2013, 15:58:57, AT&T, , NA,In,35.876443,-119.672808, WBBDTest7, Netbook,140,176,150,0,71,128,90,0,9.689,0,1,11.453,0,1,16.248,0,1,16.521,0,1,15.458,0,1,18.383,0,1,14.444,0,5,13.326,0,5,1278,3297,1217,3032,1111,3243,1195,3334
35.876403,-119.6728,Tester 7,2033,Rural, 04/08/2013, 16:07:31, AT&T, AT&T, HSPAP,In,35.87651276,-119.6727887,359691000000000, Phone,126.232,189.074,158.3,0,81.429,141.279,102.713,0,8.573,0,1,7.748,0,1,8.647,0,1,12.514,0,1,14.363,0,1,13.198,0,1,9.826,0,5,15.361,0,5,1191,2065,1166,3069,1185,3423,1164,2703
35.876403,-119.6728,Tester 7,2033,Rural, 04/08/2013, 16:12:52, Sprint, , NA,Out,35.876415,-119.672795, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
