NORMALIZED LAT,NORMALIZED LONG,Tester, Location ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 5 Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 16:35:08,Sprint, Sprint, EVDO,IN,34.86524642,-120.3981239, A100001BAA3FA3, Phone,534.851,777.32,20,550.201,1679.291,836.096,50,14.853,2,1,18.045,2,1,32.118,0,1,54.615,0,1,36.248,0,1,16.484,0,1,17.406,0.8,5,19.511,0.4,5,177.8,70,271.5,102.8,240.7,41.5,140.7,68.2
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 16:39:22,AT&T, , NA,IN,35.907017,-119.915162, WBBDTest10, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 17:02:23,Sprint, , NA,IN,35.906992,-119.91516, WBBDTest10, Netbook,423,579,0,475,596,541,20,13.036,0,1,15.462,0,1, NA, NA,1,19.927,0,1,14.692,0,1,15.023,0,1,16.879,0,5,14.689,0,5,372.1,238.7,433,200.8,512,117.8,100.7,97.6
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 16:43:20,Verizon, , NA,IN,35.907025,-119.91516, WBBDTest10, Netbook,395,526,0,227,713,422,0,14.867,0,1,21.589,0,1,30.919,0,1,14.25,0,1,21.992,0,1,21.076,0,1,25.024,0.4,5,22.999,0,5,214.5,145.8, timeout, timeout,198.1,112,268.2,106.1
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 16:46:16,T-Mobile, T-Mobile, GPRS,OUT,35.907032,-119.915159,359605043207540, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
35.90700367,-119.9152,10,2134,Rural, 05/21/2012, 16:40:59,T-Mobile, , NA,OUT,35.907018,-119.915158, WBBDTest10, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:51:22,Verizon, , NA,OUT,40.511443,-121.004132, WBBDTest11, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:43:37,AT&T, , NA,OUT,40.511575,-121.004067, WBBDTest11, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:48:53,T-Mobile, , NA,OUT,40.511458,-121.004047, WBBDTest11, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:49:09,Sprint, , NA,OUT,40.511465,-121.004035, WBBDTest11, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:45:23,Sprint, , UNKNOWN,OUT,40.51155925,-121.0039973, A100001BAA3FC9, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:47:36,AT&T, , UMTS,OUT,0,0,358347040856646, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
40.51148525,-121.0041,1,2135,Rural, 05/11/2012, 13:46:13,Verizon, Searching, UNKNOWN,OUT,0,0,99000024385562, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:40:32,T-Mobile, , NA,OUT,37.098993,-121.472643, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:38:40,Verizon, , NA,IN,37.098993,-121.472643, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:42:51,Sprint, , NA,OUT,37.098978,-121.472637, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:37:06,AT&T, , NA,OUT,37.099172,-121.472552, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:33:52,Sprint, Sprint, EVDO,OUT,37.099333,-121.472467, A100001BAA3FB8, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:34:21,AT&T, AT&T, UMTS,OUT,37.099391,-121.472459,358347040926100, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:33:56,T-Mobile, T-Mobile, HSPA,OUT,37.099336,-121.472446,359605043236952, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.099034,-121.4726,4,2136,Rural, 05/25/2012, 13:34:18,Verizon, Searching, UNKNOWN,IN,0,0,99000024389642, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:30:12,T-Mobile, , NA,OUT,41.31715,-120.509332, WBBDTest2, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:31:47,Sprint, , NA,IN,41.31715,-120.509328, WBBDTest2, Netbook,506,522,0,529,559,542,0,8.742,0,1,8.383,0,1,13.012,0,1,13.71,0,1,15.196,0,1,12.652,0,1,6.559,0,5,8.081,0.4,5,243,119.8,259.3,102.9,269.9,107,238.3,116.1
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:19:07,AT&T, , NA,IN,41.317125,-120.509313, WBBDTest2, Netbook,148,180,0,90,129,109,0,6.949,0,1,10.661,0,1,11.951,0,1,8.199,2,1,16.213,2,1,13.547,0,1,11.779,0,5,12.522,0,5,1254,2036,1246,1947,1290,1931,1257,1855
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:23:55,Verizon, , NA,IN,41.317127,-120.509307, WBBDTest2, Netbook,142,171,0,70,121,84,0,8.069,0,1,13.089,0,1,10.604,0,1,9.511,0,1,15.467,0,1,10.713,0,1,13.298,0,5,10.949,0,5,964,1716,907,1790,980.8,1904,916,1342
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:13:51,Sprint, , 1xRTT,IN,41.31711245,-120.5093014, A100001BAA3D70, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:12:53,AT&T, AT&T, UMTS,IN,0,0,358347040856521, Phone,193.776,225.482,0,115.116,178.725,144.345,0,12.033,0,1,3.923,0,1,9.736,0,1,11.042,0,1,6.194,0,1,14.781,0,1,7.387,0,5,9.806,0.4,5,849,1589,983,1845,1219,1979,1215,1770
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:12:07,T-Mobile, , UNKNOWN,OUT,0,0,359605043237521, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
41.317138,-120.5093,2,2137,Rural, 05/11/2012, 10:13:12,Verizon, Verizon, EHRPD,IN,0,0,99000024385535, Phone,352.125,415.222,70, NA, NA, NA,100,19.109,2,1,11.001,0,1,10.246,0,1,9.359,0,1,15.375,0,1,10.355,0,1,11.079,0,5,13.222,0,5,91.7,1475,979,1861, connect_error1, connect_error1, timeout, timeout
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 12:09:49,Sprint, Sprint, EVDO,IN,33.125796,-115.928711, A100001BAA3FC1, Phone,128.265,192.3,0,105.866,309.784,229.645,0,17.484,0,1,14.422,2,1,14.801,0,1,14.917,0,1,15.569,0,1,13.702,0,1,23.377,0.4,5,16.354,0,5,922,916,935,871,891,801,831,901
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 11:58:01,T-Mobile, T-Mobile, EDGE,IN,33.125847,-115.928696,359605043208118, Phone,218.445,318.508,0,161.011,210.999,178.341,0,47.513,0,1,29.529,0,1,30.577,0,1,21.665,0,1,23.828,0,1,28.848,0,1,31.893,0,5,30.082,0,5,115.6,0, connect_error2, connect_error2,158.2,0,177.9,72.3
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 11:57:23,Sprint, , NA,IN,33.125837,-115.928665, WBBDTest8, Netbook,128,160,0,83,131,91,0,8.906,0,1,8.581,0,1,16.296,0,1,14.926,0,1,17.374,0,1,11.847,0,1,11.771,0,5,20.36,0,5,1022,782,571.5,774,991.3,772,851,685
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 12:13:16,Verizon, , NA,IN,33.12583,-115.92865, WBBDTest8, Netbook,152,284,0,79,570,169,0,8.587,0,1,14.899,0,1,10.664,0,1,15.889,0,1,19.681,0,1,10.879,0,1,17.801,0,5,21.161,0,5,970,778,904,677,870,913,968.2,449
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 11:58:10,AT&T, AT&T, HSDPA,IN,33.12581831,-115.9286394,358347040925862, Phone,155.854,185.667,0,84.61,135.012,106.857,0,12.015,0,1,13.34,0,1,10.45,0,1,4.844,0,1,10.129,0,1,8.467,0,1,7.405,0,5,14.296,0,5,1135,2099,1217,3658,1132,5364,1153,2996
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 12:04:40,AT&T, , NA,IN,33.125833,-115.928627, WBBDTest8, Netbook,153,171,0,79,139,97,0,9.935,0,1,10.544,0,1,11.524,0,1,7.886,0,1,12.776,0,1,14.826,0,1,9.754,0,5,14.804,0,5,188.5,2245,459.3,2325,1226,2600,1244,3276
33.125832,-115.9286,8,2138,Rural, 05/18/2012, 11:58:23,Verizon, Verizon, EHRPD,IN,0,0,99000024381651, Phone,151.755,182.083,0,103.817,147.475,120.447,0,16.621,0,1,21.811,0,1,21.496,0,1,10.918,0,1,19.182,0,1,15.514,0,1,15.039,0,5,22.909,0,5,1007,861,939,938,1004,1049,783,850
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:48:41,Verizon, , NA,IN,40.901668,-120.73185, WBBDTest11, Netbook,142,150,0,71,89,76,0,5.948,0,1,14.083,0,1,13.439,0,1,24.399,0,1,24.226,0,1,22.238,0,1,8.716,0,5,10,0,5,1002,2356,1039,2106,1011.5,2360,1035,1961
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:43:40,T-Mobile, , NA,IN,40.901643,-120.731838, WBBDTest11, Netbook,233,355,0,191,715,338,0,18.17,0,1,17.817,0,1,16.041,0,1,7.632,0,1,21.185,0,1,12.767,0,1,8.104,0,5,11.056,0.4,5,236,127.3,214,135.7,240.1,113,246.3,105
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:34:31,Sprint, , NA,IN,40.901632,-120.73182, WBBDTest11, Netbook,446,467,0,445,466,454,0,9.234,0,1,9.222,0,1,8.969,0,1,11.859,0,1,15.118,0,1,9.734,0,1,7.043,0,5,9.034,0.4,5,231,112.5,245.5,92.9,253.6,114.6,217.6,95.6
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:34:58,AT&T, AT&T, UMTS,IN,0,0,358347040856646, Phone,177.698,207.271,0,120.251,193.086,152.258,0,10.536,0,1,6.489,0,1,7.477,0,1,11.875,0,1,10.497,0,1,8.502,0,1,9.681,0,5,15.071,0,5,1206,2881,1191,3006,1200,2732,1204,2979
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:26:28,T-Mobile, T-Mobile, EDGE,IN,0,0,359605043237836, Phone,218.537,335.91,0,155.823,697.693,334.674,0,5.405,0,1,2.554,0,1,6.563,0,1,13.143,0,1,2.641,0,1,7.095,0,1,2.723,0,5,8.566,0,5, connect_error1, connect_error1,184.4,32.8, connect_error1, connect_error1,228.6,116
38.23527033,-120.5527,1,2139,Rural, 05/11/2012, 09:26:57,Verizon, Verizon, EHRPD,IN,0,0,99000024385562, Phone,151.637,172.718,0,76.573,205.627,111.995,0,13.061,0,1,8.314,0,1,8.008,0,1,9.071,0,1,10.8,0,1,11.371,0,1,9.088,0,5,10.941,0,5, connect_error1, connect_error1,1102,2307, connect_error1, connect_error1,1022.7,2133
38.23527033,-120.5527,10,2139,Rural, 05/23/2012, 10:16:23,AT&T, , NA,IN,36.102172,-120.409455, WBBDTest10, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
38.23527033,-120.5527,10,2139,Rural, 05/23/2012, 10:08:05,Sprint, , EVDO,IN,36.102158,-120.409432, A100001BAA3FA3, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:52:28,Sprint, , UNKNOWN,OUT,36.493535,-121.146573, A100001BAA3FB8, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:50:53,AT&T, , GPRS,OUT,36.493506,-121.146555,358347040926100, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:57:54,Sprint, , NA,OUT,36.493553,-121.146533, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:56:12,T-Mobile, , NA,OUT,36.493553,-121.146533, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:55:32,Verizon, , NA,OUT,36.493545,-121.146527, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:52:42,Verizon, Searching, UNKNOWN,OUT,36.493508,-121.146526,99000024389642, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
36.49354225,-121.1465,4,2140,Rural, 05/23/2012, 12:54:53,AT&T, , NA,OUT,36.493518,-121.146517, WBBDTest4, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:29:07,Sprint, Sprint, EVDO,IN,33.11051846,-116.1437595, A100001BAA3FC1, Phone,151.672,179.824,0,131.409,157.044,145.025,0,14.575,0,1,14.324,2,1,15.162,0,1,11.972,0,1,13.581,0,1,12.204,0,1,18.551,0.4,5,17.5,1.2,5,368.2,717,317,579.4,331,508,337,450.9
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:29:48,AT&T, , NA,IN,33.110577,-116.143722, WBBDTest8, Netbook,158,174,0,88,177,119,0,10.658,0,1,7.301,0,1,9.749,0,1,14.008,0,1,9.403,2,1,15.102,2,1,9.829,0,5,12.224,0,5,1176,228.1,857,352.2,1208,1887,1225,1112
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:47:00,T-Mobile, , NA,IN,33.110577,-116.14372, WBBDTest8, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:36:00,Sprint, , NA,IN,33.11056,-116.143718, WBBDTest8, Netbook,426,449,0,470,567,488,0,13.763,0,1,16.128,0,1,9.891,0,1,13.334,0,1,12.309,0,1,16.387,0,1,14.311,0,5,17.417,0,5,227,110.2, timeout, timeout,245.3,124.2,334.5,88.9
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:51:30,Verizon, , NA,IN,33.110582,-116.143718, WBBDTest8, Netbook,136,174,0,91,114,99,0,13.072,0,1,12.168,0,1,16.961,0,1,13.204,0,1,13.066,0,1,18.587,0,1,16.544,0,5,13.263,0,5,362,792,136.7,653,288.4,806,289.3,534
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:35:20,AT&T, AT&T, HSDPA,IN,0,0,358347040925862, Phone,158.715,186.025,0,79.347,158.127,117.94,0,7.248,0,1,10.819,0,1,7.272,0,1,8.588,0,1,8.257,0,1,10.84,0,1,9.438,0,5,9.254,0,5,1447,2665,1139,2935,1121,4903,1134,3260
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:29:42,T-Mobile, T-Mobile, EDGE,IN,0,0,359605043208118, Phone, NA, NA,100,12809.174,17735.291,15274.455,40,146.232,0,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
33.1105746,-116.1437,8,2141,Rural, 05/18/2012, 13:29:57,Verizon, Verizon, EHRPD,IN,0,0,99000024381651, Phone,143.086,176.577,0, NA, NA, NA,100, NA, NA,1,14.898,0,1,6.564,0,1,7.791,0,1,12.305,0,1,24.738,0,1,18.688,0,5,15.683,0,5,263.9,152.4,386.2,337.9,205.2,380.9, timeout, timeout
